,c5Stati,cContea5,nSit5,date5Stati,O3mean5Stati
12251,9.0,1.0,9003.0,2010-08-06,0.032167
12252,9.0,1.0,9003.0,2010-08-07,0.04025
12253,9.0,1.0,9003.0,2010-08-08,0.023333
12254,9.0,1.0,9003.0,2010-08-10,0.057
12255,9.0,1.0,9003.0,2010-08-11,0.042667
12256,9.0,1.0,9003.0,2010-08-12,0.020688
12257,9.0,1.0,9003.0,2010-08-13,0.020625
12258,9.0,1.0,9003.0,2010-08-14,0.024875
12259,9.0,1.0,9003.0,2010-08-15,0.028458
12260,9.0,1.0,9003.0,2010-08-16,0.024875
12261,9.0,1.0,9003.0,2010-08-17,0.033625
12262,9.0,1.0,9003.0,2010-08-18,0.023208
12263,9.0,1.0,9003.0,2010-08-19,0.039708
12264,9.0,1.0,9003.0,2010-08-20,0.030042
12265,9.0,1.0,9003.0,2010-08-21,0.038083
12266,9.0,1.0,9003.0,2010-08-22,0.039417
12267,9.0,1.0,9003.0,2010-08-23,0.031083
12268,9.0,1.0,9003.0,2010-08-24,0.026125
12269,9.0,1.0,9003.0,2010-08-25,0.018625
12270,9.0,1.0,9003.0,2010-08-26,0.024083
12271,9.0,1.0,9003.0,2010-08-27,0.016167
12272,9.0,1.0,9003.0,2010-08-28,0.027462
12273,9.0,1.0,9003.0,2010-08-29,0.028364
12274,9.0,1.0,9003.0,2010-08-30,0.026
12275,9.0,1.0,9003.0,2010-09-03,0.022667
12276,9.0,1.0,9003.0,2010-09-04,0.036167
12277,9.0,1.0,9003.0,2010-09-05,0.024208
12278,9.0,1.0,9003.0,2010-09-06,0.039208
12279,9.0,1.0,9003.0,2010-09-07,0.045125
12280,9.0,1.0,9003.0,2010-09-08,0.039625
12281,9.0,1.0,9003.0,2010-09-09,0.01675
12282,9.0,1.0,9003.0,2010-09-10,0.01175
12283,9.0,1.0,9003.0,2010-09-11,0.030042
12284,9.0,1.0,9003.0,2010-09-12,0.024542
12285,9.0,1.0,9003.0,2010-09-13,0.01475
12286,9.0,1.0,9003.0,2010-09-14,0.014588
12287,9.0,1.0,9003.0,2010-09-15,0.018958
12288,9.0,1.0,9003.0,2010-09-16,0.031708
12289,9.0,1.0,9003.0,2010-09-17,0.022
12290,9.0,1.0,9003.0,2010-09-18,0.021333
12291,9.0,1.0,9003.0,2010-09-19,0.033667
12292,9.0,1.0,9003.0,2010-09-20,0.019917
12293,9.0,1.0,9003.0,2010-09-21,0.029167
12294,9.0,1.0,9003.0,2010-09-22,0.040833
12295,9.0,1.0,9003.0,2010-09-23,0.028708
12296,9.0,1.0,9003.0,2010-09-24,0.041333
12297,9.0,1.0,9003.0,2010-09-25,0.043292
12298,9.0,1.0,9003.0,2010-09-26,0.024125
12299,9.0,1.0,9003.0,2010-09-27,0.013625
12300,9.0,1.0,9003.0,2010-09-28,0.023667
12301,9.0,1.0,9003.0,2010-09-29,0.019278
12302,9.0,1.0,9003.0,2010-09-30,0.014632
12303,9.0,3.0,1003.0,2010-03-31,0.0175
12304,9.0,3.0,1003.0,2010-04-01,0.025542
12305,9.0,3.0,1003.0,2010-04-02,0.034083
12306,9.0,3.0,1003.0,2010-04-03,0.037292
12307,9.0,3.0,1003.0,2010-04-04,0.0365
12308,9.0,3.0,1003.0,2010-04-05,0.036
12309,9.0,3.0,1003.0,2010-04-06,0.025542
12310,9.0,3.0,1003.0,2010-04-07,0.033
12311,9.0,3.0,1003.0,2010-04-08,0.042875
12312,9.0,3.0,1003.0,2010-04-09,0.031292
12313,9.0,3.0,1003.0,2010-04-10,0.0375
12314,9.0,3.0,1003.0,2010-04-11,0.041333
12315,9.0,3.0,1003.0,2010-04-12,0.028375
12316,9.0,3.0,1003.0,2010-04-13,0.031667
12317,9.0,3.0,1003.0,2010-04-14,0.032583
12318,9.0,3.0,1003.0,2010-04-15,0.038667
12319,9.0,3.0,1003.0,2010-04-16,0.039292
12320,9.0,3.0,1003.0,2010-04-17,0.029875
12321,9.0,3.0,1003.0,2010-04-18,0.0265
12322,9.0,3.0,1003.0,2010-04-19,0.025083
12323,9.0,3.0,1003.0,2010-04-20,0.023958
12324,9.0,3.0,1003.0,2010-04-21,0.032917
12325,9.0,3.0,1003.0,2010-04-22,0.038458
12326,9.0,3.0,1003.0,2010-04-23,0.037042
12327,9.0,3.0,1003.0,2010-04-24,0.040583
12328,9.0,3.0,1003.0,2010-04-25,0.038542
12329,9.0,3.0,1003.0,2010-04-26,0.036833
12330,9.0,3.0,1003.0,2010-04-27,0.033458
12331,9.0,3.0,1003.0,2010-04-28,0.031375
12332,9.0,3.0,1003.0,2010-04-29,0.040875
12333,9.0,3.0,1003.0,2010-04-30,0.037583
12334,9.0,3.0,1003.0,2010-05-01,0.053208
12335,9.0,3.0,1003.0,2010-05-02,0.045958
12336,9.0,3.0,1003.0,2010-05-03,0.022708
12337,9.0,3.0,1003.0,2010-05-04,0.029167
12338,9.0,3.0,1003.0,2010-05-05,0.046958
12339,9.0,3.0,1003.0,2010-05-06,0.041417
12340,9.0,3.0,1003.0,2010-05-07,0.035333
12341,9.0,3.0,1003.0,2010-05-08,0.033667
12342,9.0,3.0,1003.0,2010-05-09,0.036292
12343,9.0,3.0,1003.0,2010-05-10,0.037583
12344,9.0,3.0,1003.0,2010-05-11,0.032917
12345,9.0,3.0,1003.0,2010-05-12,0.027333
12346,9.0,3.0,1003.0,2010-05-13,0.00625
12347,9.0,3.0,1003.0,2010-05-18,0.033833
12348,9.0,3.0,1003.0,2010-05-19,0.023208
12349,9.0,3.0,1003.0,2010-05-20,0.026292
12350,9.0,3.0,1003.0,2010-05-21,0.036833
12351,9.0,3.0,1003.0,2010-05-22,0.045833
12352,9.0,3.0,1003.0,2010-05-23,0.02825
12353,9.0,3.0,1003.0,2010-05-24,0.024667
12354,9.0,3.0,1003.0,2010-05-25,0.032625
12355,9.0,3.0,1003.0,2010-05-26,0.033667
12356,9.0,3.0,1003.0,2010-05-27,0.029958
12357,9.0,3.0,1003.0,2010-05-28,0.033667
12358,9.0,3.0,1003.0,2010-05-29,0.031833
12359,9.0,3.0,1003.0,2010-05-30,0.025875
12360,9.0,3.0,1003.0,2010-05-31,0.035833
12361,9.0,3.0,1003.0,2010-06-01,0.025167
12362,9.0,3.0,1003.0,2010-06-02,0.04225
12363,9.0,3.0,1003.0,2010-06-03,0.039708
12364,9.0,3.0,1003.0,2010-06-04,0.043208
12365,9.0,3.0,1003.0,2010-06-05,0.041792
12366,9.0,3.0,1003.0,2010-06-06,0.031875
12367,9.0,3.0,1003.0,2010-06-07,0.031167
12368,9.0,3.0,1003.0,2010-06-08,0.020417
12369,9.0,3.0,1003.0,2010-06-09,0.022833
12370,9.0,3.0,1003.0,2010-06-10,0.02325
12371,9.0,3.0,1003.0,2010-06-11,0.02975
12372,9.0,3.0,1003.0,2010-06-12,0.029875
12373,9.0,3.0,1003.0,2010-06-13,0.024542
12374,9.0,3.0,1003.0,2010-06-14,0.0305
12375,9.0,3.0,1003.0,2010-06-15,0.027458
12376,9.0,3.0,1003.0,2010-06-16,0.025958
12377,9.0,3.0,1003.0,2010-06-17,0.022667
12378,9.0,3.0,1003.0,2010-06-18,0.031833
12379,9.0,3.0,1003.0,2010-06-19,0.044917
12380,9.0,3.0,1003.0,2010-06-20,0.040167
12381,9.0,3.0,1003.0,2010-06-21,0.0275
12382,9.0,3.0,1003.0,2010-06-22,0.03425
12383,9.0,3.0,1003.0,2010-06-23,0.03175
12384,9.0,3.0,1003.0,2010-06-24,0.039125
12385,9.0,3.0,1003.0,2010-06-25,0.0374
12386,9.0,3.0,1003.0,2010-06-26,0.03125
12387,9.0,3.0,1003.0,2010-06-27,0.049042
12388,9.0,3.0,1003.0,2010-06-28,0.033667
12389,9.0,3.0,1003.0,2010-06-29,0.03225
12390,9.0,3.0,1003.0,2010-06-30,0.026
12391,9.0,3.0,1003.0,2010-07-01,0.016542
12392,9.0,3.0,1003.0,2010-07-02,0.015958
12393,9.0,3.0,1003.0,2010-07-03,0.034333
12394,9.0,3.0,1003.0,2010-07-04,0.035333
12395,9.0,3.0,1003.0,2010-07-05,0.037542
12396,9.0,3.0,1003.0,2010-07-06,0.032167
12397,9.0,3.0,1003.0,2010-07-07,0.037542
12398,9.0,3.0,1003.0,2010-07-08,0.030083
12399,9.0,3.0,1003.0,2010-07-09,0.021417
12400,9.0,3.0,1003.0,2010-07-10,0.01925
12401,9.0,3.0,1003.0,2010-07-11,0.029167
12402,9.0,3.0,1003.0,2010-07-12,0.046792
12403,9.0,3.0,1003.0,2010-07-13,0.027667
12404,9.0,3.0,1003.0,2010-07-14,0.019208
12405,9.0,3.0,1003.0,2010-07-15,0.028042
12406,9.0,3.0,1003.0,2010-07-16,0.03975
12407,9.0,3.0,1003.0,2010-07-17,0.031458
12408,9.0,3.0,1003.0,2010-07-18,0.027667
12409,9.0,3.0,1003.0,2010-07-19,0.034375
12410,9.0,3.0,1003.0,2010-07-20,0.021292
12411,9.0,3.0,1003.0,2010-07-21,0.0262
12412,9.0,3.0,1003.0,2010-07-22,0.020737
12413,9.0,3.0,1003.0,2010-07-23,0.011625
12414,9.0,3.0,1003.0,2010-07-24,0.030375
12415,9.0,3.0,1003.0,2010-07-25,0.026958
12416,9.0,3.0,1003.0,2010-07-26,0.022292
12417,9.0,3.0,1003.0,2010-07-27,0.022125
12418,9.0,3.0,1003.0,2010-07-28,0.045042
12419,9.0,3.0,1003.0,2010-07-29,0.026583
12420,9.0,3.0,1003.0,2010-07-30,0.02375
12421,9.0,3.0,1003.0,2010-07-31,0.029875
12422,9.0,3.0,1003.0,2010-08-01,0.0255
12423,9.0,3.0,1003.0,2010-08-02,0.031792
12424,9.0,3.0,1003.0,2010-08-03,0.032167
12425,9.0,3.0,1003.0,2010-08-04,0.038083
12426,9.0,3.0,1003.0,2010-08-06,0.022083
12427,9.0,3.0,1003.0,2010-08-07,0.023167
12428,9.0,3.0,1003.0,2010-08-08,0.033
12429,9.0,3.0,1003.0,2010-08-09,0.048125
12430,9.0,3.0,1003.0,2010-08-10,0.031583
12431,9.0,3.0,1003.0,2010-08-11,0.03275
12432,9.0,3.0,1003.0,2010-08-12,0.021333
12433,9.0,3.0,1003.0,2010-08-13,0.020042
12434,9.0,3.0,1003.0,2010-08-14,0.021125
12435,9.0,3.0,1003.0,2010-08-15,0.0235
12436,9.0,3.0,1003.0,2010-08-16,0.021167
12437,9.0,3.0,1003.0,2010-08-17,0.03125
12438,9.0,3.0,1003.0,2010-08-18,0.019833
12439,9.0,3.0,1003.0,2010-08-25,0.019792
12440,9.0,3.0,1003.0,2010-08-26,0.019625
12441,9.0,3.0,1003.0,2010-08-27,0.013667
12442,9.0,3.0,1003.0,2010-08-28,0.018292
12443,9.0,3.0,1003.0,2010-08-29,0.023833
12444,9.0,3.0,1003.0,2010-08-30,0.029375
12445,9.0,3.0,1003.0,2010-08-31,0.028625
12446,9.0,3.0,1003.0,2010-09-01,0.0435
12447,9.0,3.0,1003.0,2010-09-02,0.054917
12448,9.0,3.0,1003.0,2010-09-03,0.021083
12449,9.0,3.0,1003.0,2010-09-04,0.031875
12450,9.0,3.0,1003.0,2010-09-05,0.0215
12451,9.0,3.0,1003.0,2010-09-06,0.031375
12452,9.0,3.0,1003.0,2010-09-07,0.044292
12453,9.0,3.0,1003.0,2010-09-08,0.030583
12454,9.0,3.0,1003.0,2010-09-09,0.0105
12455,9.0,3.0,1003.0,2010-09-10,0.011375
12456,9.0,3.0,1003.0,2010-09-11,0.020125
12457,9.0,3.0,1003.0,2010-09-12,0.017375
12458,9.0,3.0,1003.0,2010-09-13,0.0085
12459,9.0,3.0,1003.0,2010-09-14,0.016167
12460,9.0,3.0,1003.0,2010-09-15,0.019875
12461,9.0,3.0,1003.0,2010-09-16,0.023875
12462,9.0,3.0,1003.0,2010-09-17,0.0165
12463,9.0,3.0,1003.0,2010-09-18,0.0175
12464,9.0,3.0,1003.0,2010-09-19,0.024292
12465,9.0,3.0,1003.0,2010-09-20,0.020875
12466,9.0,3.0,1003.0,2010-09-21,0.019542
12467,9.0,3.0,1003.0,2010-09-22,0.040375
12468,9.0,3.0,1003.0,2010-09-23,0.025083
12469,9.0,3.0,1003.0,2010-09-24,0.03825
12470,9.0,3.0,1003.0,2010-09-25,0.035208
12471,9.0,3.0,1003.0,2010-09-26,0.021792
12472,9.0,3.0,1003.0,2010-09-27,0.004583
12473,9.0,3.0,1003.0,2010-09-28,0.013176
12474,9.0,3.0,1003.0,2010-09-29,0.023833
12475,9.0,3.0,1003.0,2010-09-30,0.011842
12476,9.0,5.0,5.0,2010-09-01,0.067125
12477,9.0,5.0,5.0,2010-09-02,0.066708
12478,9.0,5.0,5.0,2010-09-03,0.039333
12479,9.0,5.0,5.0,2010-09-04,0.035
12480,9.0,5.0,5.0,2010-09-05,0.030542
12481,9.0,5.0,5.0,2010-09-06,0.043042
12482,9.0,5.0,5.0,2010-09-07,0.049
12483,9.0,5.0,5.0,2010-09-08,0.033375
12484,9.0,5.0,5.0,2010-09-09,0.016083
12485,9.0,5.0,5.0,2010-09-10,0.016583
12486,9.0,5.0,5.0,2010-09-11,0.024917
12487,9.0,5.0,5.0,2010-09-12,0.022083
12488,9.0,5.0,5.0,2010-09-13,0.026542
12489,9.0,5.0,5.0,2010-09-14,0.034292
12490,9.0,5.0,5.0,2010-09-15,0.028208
12491,9.0,5.0,5.0,2010-09-16,0.032
12492,9.0,5.0,5.0,2010-09-17,0.025792
12493,9.0,5.0,5.0,2010-09-18,0.026792
12494,9.0,5.0,5.0,2010-09-19,0.033792
12495,9.0,5.0,5.0,2010-09-20,0.027708
12496,9.0,5.0,5.0,2010-09-21,0.033208
12497,9.0,5.0,5.0,2010-09-22,0.050208
12498,9.0,5.0,5.0,2010-09-23,0.033542
12499,9.0,5.0,5.0,2010-09-24,0.044833
12500,9.0,5.0,5.0,2010-09-25,0.040667
12501,9.0,5.0,5.0,2010-09-26,0.027375
12502,9.0,5.0,5.0,2010-09-27,0.016208
12503,9.0,5.0,5.0,2010-09-28,0.022708
12504,9.0,5.0,5.0,2010-09-29,0.033833
12505,9.0,5.0,5.0,2010-09-30,0.018
12506,9.0,5.0,5.0,2010-10-01,0.026417
12507,9.0,5.0,5.0,2010-10-02,0.026556
12508,9.0,5.0,5.0,2010-10-05,0.018133
12509,9.0,5.0,5.0,2010-10-06,0.026208
12510,9.0,5.0,5.0,2010-10-07,0.030875
12511,9.0,5.0,5.0,2010-10-08,0.035833
12512,9.0,5.0,5.0,2010-10-09,0.03475
12513,9.0,5.0,5.0,2010-10-10,0.038042
12514,9.0,5.0,5.0,2010-10-11,0.037292
12515,9.0,5.0,5.0,2010-10-12,0.030533
12516,9.0,5.0,5.0,2010-10-28,0.032292
12517,9.0,5.0,5.0,2010-10-29,0.023583
12518,9.0,5.0,5.0,2010-10-30,0.030792
12519,9.0,5.0,5.0,2010-10-31,0.030333
12520,9.0,5.0,5.0,2010-11-01,0.026417
12521,9.0,5.0,5.0,2010-11-02,0.027
12522,9.0,5.0,5.0,2010-11-03,0.026083
12523,9.0,5.0,5.0,2010-11-04,0.032083
12524,9.0,5.0,5.0,2010-11-05,0.022188
12525,9.0,5.0,5.0,2010-11-06,0.020958
12526,9.0,5.0,5.0,2010-11-07,0.029125
12527,9.0,5.0,5.0,2010-11-08,0.02575
12528,9.0,5.0,5.0,2010-11-09,0.020375
12529,9.0,5.0,5.0,2010-11-10,0.024583
12530,9.0,5.0,5.0,2010-11-11,0.038083
12531,9.0,5.0,5.0,2010-11-12,0.043417
12532,9.0,5.0,5.0,2010-11-13,0.042958
12533,9.0,5.0,5.0,2010-11-14,0.034792
12534,9.0,5.0,5.0,2010-11-15,0.025125
12535,9.0,5.0,5.0,2010-11-16,0.023333
12536,9.0,5.0,5.0,2010-11-17,0.037167
12537,9.0,5.0,5.0,2010-11-18,0.032458
12538,9.0,5.0,5.0,2010-11-19,0.028208
12539,9.0,5.0,5.0,2010-11-20,0.02575
12540,9.0,5.0,5.0,2010-11-21,0.026
12541,9.0,5.0,5.0,2010-11-22,0.033
12542,9.0,5.0,5.0,2010-11-23,0.027583
12543,9.0,5.0,5.0,2010-11-24,0.032917
12544,9.0,5.0,5.0,2010-11-25,0.031208
12545,9.0,5.0,5.0,2010-11-26,0.027625
12546,9.0,5.0,5.0,2010-11-27,0.030417
12547,9.0,5.0,5.0,2010-11-28,0.030708
12548,9.0,5.0,5.0,2010-11-29,0.028625
12549,9.0,5.0,5.0,2010-11-30,0.032375
12550,9.0,5.0,5.0,2010-12-01,0.031917
12551,9.0,5.0,5.0,2010-12-02,0.019917
12552,9.0,5.0,5.0,2010-12-03,0.020417
12553,9.0,5.0,5.0,2010-12-04,0.029375
12554,9.0,5.0,5.0,2010-12-05,0.029667
12555,9.0,5.0,5.0,2010-12-06,0.031875
12556,9.0,5.0,5.0,2010-12-07,0.03375
12557,9.0,5.0,5.0,2010-12-08,0.033941
12558,9.0,5.0,5.0,2010-12-09,0.032667
12559,9.0,5.0,5.0,2010-12-10,0.028042
12560,9.0,5.0,5.0,2010-12-11,0.019583
12561,9.0,5.0,5.0,2010-12-12,0.034292
12562,9.0,5.0,5.0,2010-12-13,0.026208
12563,9.0,5.0,5.0,2010-12-14,0.0345
12564,9.0,5.0,5.0,2010-12-15,0.035875
12565,9.0,5.0,5.0,2010-12-16,0.030833
12566,9.0,5.0,5.0,2010-12-17,0.029125
12567,9.0,5.0,5.0,2010-12-18,0.029958
12568,9.0,5.0,5.0,2010-12-19,0.031542
12569,9.0,5.0,5.0,2010-12-20,0.033583
12570,9.0,5.0,5.0,2010-12-21,0.029375
12571,9.0,5.0,5.0,2010-12-22,0.028583
12572,9.0,5.0,5.0,2010-12-23,0.031
12573,9.0,5.0,5.0,2010-12-24,0.033875
12574,9.0,5.0,5.0,2010-12-25,0.032333
12575,9.0,5.0,5.0,2010-12-26,0.033792
12576,9.0,5.0,5.0,2010-12-27,0.040083
12577,9.0,5.0,5.0,2010-12-28,0.036083
12578,9.0,5.0,5.0,2010-12-29,0.030625
12579,9.0,5.0,5.0,2010-12-30,0.027542
12580,9.0,5.0,5.0,2010-12-31,0.028842
12581,9.0,9.0,27.0,2010-01-01,0.004208
12582,9.0,9.0,27.0,2010-01-02,0.02425
12583,9.0,9.0,27.0,2010-01-03,0.028083
12584,9.0,9.0,27.0,2010-01-05,0.025667
12585,9.0,9.0,27.0,2010-01-06,0.023333
12586,9.0,9.0,27.0,2010-01-07,0.014208
12587,9.0,9.0,27.0,2010-01-08,0.020208
12588,9.0,9.0,27.0,2010-01-09,0.029125
12589,9.0,9.0,27.0,2010-01-10,0.0215
12590,9.0,9.0,27.0,2010-01-11,0.016167
12591,9.0,9.0,27.0,2010-01-12,0.026625
12592,9.0,9.0,27.0,2010-01-13,0.014417
12593,9.0,9.0,27.0,2010-01-14,0.007208
12594,9.0,9.0,27.0,2010-01-15,0.007583
12595,9.0,9.0,27.0,2010-01-16,0.005688
12596,9.0,9.0,27.0,2010-01-17,0.014167
12597,9.0,9.0,27.0,2010-01-18,0.01875
12598,9.0,9.0,27.0,2010-01-19,0.008292
12599,9.0,9.0,27.0,2010-01-20,0.0145
12600,9.0,9.0,27.0,2010-01-21,0.005941
12601,9.0,9.0,27.0,2010-01-22,0.012
12602,9.0,9.0,27.0,2010-01-23,0.013083
12603,9.0,9.0,27.0,2010-01-24,0.01225
12604,9.0,9.0,27.0,2010-01-25,0.027708
12605,9.0,9.0,27.0,2010-01-26,0.009875
12606,9.0,9.0,27.0,2010-01-27,0.007958
12607,9.0,9.0,27.0,2010-01-28,0.016167
12608,9.0,9.0,27.0,2010-01-29,0.0305
12609,9.0,9.0,27.0,2010-01-30,0.029917
12610,9.0,9.0,27.0,2010-01-31,0.022375
12611,9.0,9.0,27.0,2010-02-01,0.01275
12612,9.0,9.0,27.0,2010-02-02,0.011458
12613,9.0,9.0,27.0,2010-02-03,0.013
12614,9.0,9.0,27.0,2010-02-04,0.021917
12615,9.0,9.0,27.0,2010-02-05,0.020917
12616,9.0,9.0,27.0,2010-02-06,0.030167
12617,9.0,9.0,27.0,2010-02-07,0.031708
12618,9.0,9.0,27.0,2010-02-08,0.024833
12619,9.0,9.0,27.0,2010-02-09,0.020375
12620,9.0,9.0,27.0,2010-02-10,0.022333
12621,9.0,9.0,27.0,2010-02-11,0.032583
12622,9.0,9.0,27.0,2010-02-12,0.027083
12623,9.0,9.0,27.0,2010-02-13,0.032708
12624,9.0,9.0,27.0,2010-02-14,0.025167
12625,9.0,9.0,27.0,2010-02-15,0.019833
12626,9.0,9.0,27.0,2010-02-16,0.019125
12627,9.0,9.0,27.0,2010-02-17,0.013417
12628,9.0,9.0,27.0,2010-02-18,0.021208
12629,9.0,9.0,27.0,2010-02-19,0.023722
12630,9.0,9.0,27.0,2010-02-20,0.028625
12631,9.0,9.0,27.0,2010-02-21,0.031167
12632,9.0,9.0,27.0,2010-02-22,0.026083
12633,9.0,9.0,27.0,2010-02-23,0.018625
12634,9.0,9.0,27.0,2010-02-24,0.015083
12635,9.0,9.0,27.0,2010-02-25,0.0093
12636,9.0,9.0,27.0,2010-03-01,0.028222
12637,9.0,9.0,27.0,2010-03-02,0.021375
12638,9.0,9.0,27.0,2010-03-03,0.023542
12639,9.0,9.0,27.0,2010-03-04,0.032125
12640,9.0,9.0,27.0,2010-03-05,0.030875
12641,9.0,9.0,27.0,2010-03-06,0.032583
12642,9.0,9.0,27.0,2010-03-07,0.023875
12643,9.0,9.0,27.0,2010-03-08,0.023667
12644,9.0,9.0,27.0,2010-03-09,0.02
12645,9.0,9.0,27.0,2010-03-10,0.024462
12646,9.0,9.0,27.0,2010-03-11,0.034375
12647,9.0,9.0,27.0,2010-03-12,0.037417
12648,9.0,9.0,27.0,2010-03-16,0.0245
12649,9.0,9.0,27.0,2010-03-17,0.009583
12650,9.0,9.0,27.0,2010-03-18,0.016083
12651,9.0,9.0,27.0,2010-03-19,0.018708
12652,9.0,9.0,27.0,2010-03-20,0.022167
12653,9.0,9.0,27.0,2010-03-21,0.04325
12654,9.0,9.0,27.0,2010-03-22,0.0295
12655,9.0,9.0,27.0,2010-03-23,0.0165
12656,9.0,9.0,27.0,2010-03-24,0.028708
12657,9.0,9.0,27.0,2010-03-25,0.0285
12658,9.0,9.0,27.0,2010-03-26,0.033471
12659,9.0,9.0,27.0,2010-03-27,0.033375
12660,9.0,9.0,27.0,2010-03-28,0.038625
12661,9.0,9.0,27.0,2010-03-29,0.02325
12662,9.0,9.0,27.0,2010-03-30,0.02075
12663,9.0,9.0,27.0,2010-03-31,0.015167
12664,9.0,9.0,27.0,2010-04-01,0.01825
12665,9.0,9.0,27.0,2010-04-02,0.021792
12666,9.0,9.0,27.0,2010-04-03,0.025125
12667,9.0,9.0,27.0,2010-04-04,0.02325
12668,9.0,9.0,27.0,2010-04-05,0.027083
12669,9.0,9.0,27.0,2010-04-06,0.029625
12670,9.0,9.0,27.0,2010-04-07,0.024792
12671,9.0,9.0,27.0,2010-04-08,0.033833
12672,9.0,9.0,27.0,2010-04-09,0.022708
12673,9.0,9.0,27.0,2010-04-10,0.028208
12674,9.0,9.0,27.0,2010-04-11,0.036958
12675,9.0,9.0,27.0,2010-04-12,0.027042
12676,9.0,9.0,27.0,2010-04-13,0.020375
12677,9.0,9.0,27.0,2010-04-14,0.021542
12678,9.0,9.0,27.0,2010-04-15,0.04
12679,9.0,9.0,27.0,2010-04-16,0.038083
12680,9.0,9.0,27.0,2010-04-17,0.0245
12681,9.0,9.0,27.0,2010-04-18,0.020167
12682,9.0,9.0,27.0,2010-04-19,0.019667
12683,9.0,9.0,27.0,2010-04-20,0.020833
12684,9.0,9.0,27.0,2010-04-21,0.021375
12685,9.0,9.0,27.0,2010-04-22,0.026
12686,9.0,9.0,27.0,2010-04-23,0.0365
12687,9.0,9.0,27.0,2010-04-24,0.031083
12688,9.0,9.0,27.0,2010-04-25,0.039333
12689,9.0,9.0,27.0,2010-04-26,0.032875
12690,9.0,9.0,27.0,2010-04-27,0.0295
12691,9.0,9.0,27.0,2010-04-28,0.019417
12692,9.0,9.0,27.0,2010-04-29,0.027125
12693,9.0,9.0,27.0,2010-04-30,0.023083
12694,9.0,9.0,27.0,2010-05-01,0.050167
12695,9.0,9.0,27.0,2010-05-02,0.0355
12696,9.0,9.0,27.0,2010-05-03,0.010167
12697,9.0,9.0,27.0,2010-05-04,0.019083
12698,9.0,9.0,27.0,2010-05-05,0.035042
12699,9.0,9.0,27.0,2010-05-06,0.032542
12700,9.0,9.0,27.0,2010-05-07,0.029125
12701,9.0,9.0,27.0,2010-05-08,0.033958
12702,9.0,9.0,27.0,2010-05-09,0.033542
12703,9.0,9.0,27.0,2010-05-10,0.036292
12704,9.0,9.0,27.0,2010-05-11,0.029458
12705,9.0,9.0,27.0,2010-05-12,0.026958
12706,9.0,9.0,27.0,2010-05-13,0.025667
12707,9.0,9.0,27.0,2010-05-14,0.028917
12708,9.0,9.0,27.0,2010-05-15,0.034792
12709,9.0,9.0,27.0,2010-05-16,0.0205
12710,9.0,9.0,27.0,2010-05-17,0.023708
12711,9.0,9.0,27.0,2010-05-18,0.030417
12712,9.0,9.0,27.0,2010-05-19,0.021083
12713,9.0,9.0,27.0,2010-05-20,0.018083
12714,9.0,9.0,27.0,2010-05-21,0.0345
12715,9.0,9.0,27.0,2010-05-22,0.040792
12716,9.0,9.0,27.0,2010-05-23,0.030958
12717,9.0,9.0,27.0,2010-05-24,0.021708
12718,9.0,9.0,27.0,2010-05-25,0.010417
12719,9.0,9.0,27.0,2010-05-26,0.021533
12720,9.0,9.0,27.0,2010-05-27,0.026917
12721,9.0,9.0,27.0,2010-05-28,0.016958
12722,9.0,9.0,27.0,2010-05-29,0.02275
12723,9.0,9.0,27.0,2010-05-30,0.013625
12724,9.0,9.0,27.0,2010-05-31,0.034625
12725,9.0,9.0,27.0,2010-06-01,0.024583
12726,9.0,9.0,27.0,2010-06-02,0.039208
12727,9.0,9.0,27.0,2010-06-03,0.036125
12728,9.0,9.0,27.0,2010-06-04,0.044583
12729,9.0,9.0,27.0,2010-06-05,0.036542
12730,9.0,9.0,27.0,2010-06-06,0.031542
12731,9.0,9.0,27.0,2010-06-07,0.024167
12732,9.0,9.0,27.0,2010-06-08,0.019417
12733,9.0,9.0,27.0,2010-06-09,0.029375
12734,9.0,9.0,27.0,2010-06-10,0.0245
12735,9.0,9.0,27.0,2010-06-11,0.028833
12736,9.0,9.0,27.0,2010-06-12,0.034583
12737,9.0,9.0,27.0,2010-06-13,0.021708
12738,9.0,9.0,27.0,2010-06-14,0.019875
12739,9.0,9.0,27.0,2010-06-15,0.020824
12740,9.0,9.0,27.0,2010-06-16,0.02375
12741,9.0,9.0,27.0,2010-06-17,0.023208
12742,9.0,9.0,27.0,2010-06-18,0.019167
12743,9.0,9.0,27.0,2010-06-19,0.040667
12744,9.0,9.0,27.0,2010-06-20,0.043333
12745,9.0,9.0,27.0,2010-06-21,0.028042
12746,9.0,9.0,27.0,2010-06-22,0.035333
12747,9.0,9.0,27.0,2010-06-23,0.027083
12748,9.0,9.0,27.0,2010-06-24,0.034542
12749,9.0,9.0,27.0,2010-06-25,0.036625
12750,9.0,9.0,27.0,2010-06-26,0.037625
12751,9.0,9.0,27.0,2010-06-27,0.047333
12752,9.0,9.0,27.0,2010-06-28,0.035958
12753,9.0,9.0,27.0,2010-06-29,0.03325
12754,9.0,9.0,27.0,2010-06-30,0.028917
12755,9.0,9.0,27.0,2010-07-01,0.021
12756,9.0,9.0,27.0,2010-07-02,0.017833
12757,9.0,9.0,27.0,2010-07-03,0.034375
12758,9.0,9.0,27.0,2010-07-04,0.043917
12759,9.0,9.0,27.0,2010-07-05,0.044542
